,Node1,Relation,Node2
4218,facebook,SUBJECT,bada software
4219,facebook,SUBJECT,blackberry software
4220,facebook,SUBJECT,companies in the prism network
4221,facebook,SUBJECT,companies listed on nasdaq
4222,facebook,SUBJECT,ios software
4223,facebook,SUBJECT,internet companies of the united states
4224,facebook,SUBJECT,multilingual websites
4225,facebook,SUBJECT,multinational companies headquartered in the united states
4226,facebook,SUBJECT,proprietary cross-platform software
4227,facebook,SUBJECT,social information processing
4228,facebook,SUBJECT,social networking services
4229,facebook,SUBJECT,symbian software
4230,facebook,SUBJECT,universal windows platform apps
4231,facebook,SUBJECT,social media
4232,facebook,SUBJECT,tor hidden services
4233,facebook,SUBJECT,"companies based in menlo park, california"
4234,facebook,SUBJECT,online gaming services
4235,facebook,SUBJECT,facebook
4236,facebook,SUBJECT,products introduced in 2004
4237,facebook,SUBJECT,2004 establishments in massachusetts
4238,peering,SEE_ALSO,data center
4239,peering,SUBJECT,net neutrality
4240,peering,SUBJECT,internet architecture
4241,server farm,SEE_ALSO,data center
4242,server farm,SUBJECT,cluster computing
4243,server farm,SUBJECT,fault-tolerant computer systems
4244,server farm,SUBJECT,server hardware
4245,server farm,SUBJECT,servers (computing)
4246,server room,SEE_ALSO,data center
4247,server room,SUBJECT,rooms
4248,server room,SUBJECT,servers (computing)
4249,server room environment monitoring system,SEE_ALSO,data center
4250,telecommunications network,SEE_ALSO,data center
4251,telecommunications network,SUBJECT,telecommunications infrastructure
4252,telecommunications network,SUBJECT,network architecture
4253,telecommunications network,SUBJECT,telecommunications engineering
4254,utah data center,SEE_ALSO,data center
4255,utah data center,SUBJECT,data centers
4256,utah data center,SUBJECT,national security agency facilities
4257,utah data center,SUBJECT,counter-terrorism in the united states
4258,utah data center,SUBJECT,government databases in the united states
4259,utah data center,SUBJECT,mass surveillance
4260,utah data center,SUBJECT,privacy of telecommunications
4261,utah data center,SUBJECT,supercomputer sites
4262,utah data center,SUBJECT,surveillance
4263,utah data center,SUBJECT,"buildings and structures in salt lake county, utah"
4264,utah data center,SUBJECT,law enforcement databases in the united states
4265,utah data center,SUBJECT,government buildings in utah
4266,web hosting service,SEE_ALSO,data center
4267,web hosting service,SUBJECT,web hosting
4268,web hosting service,SUBJECT,website management
4269,computer cluster,SEE_ALSO,high availability software
4270,computer cluster,SUBJECT,cluster computing
4271,computer cluster,SUBJECT,fault-tolerant computer systems
4272,computer cluster,SUBJECT,classes of computers
4273,computer cluster,SUBJECT,concurrent computing
4274,computer cluster,SUBJECT,local area networks
4275,computer cluster,SUBJECT,parallel computing
4276,computer cluster,SUBJECT,supercomputers
4277,comparison of open-source configuration management software,CLOSELY_RELATED_TO,infrastructure as code
4278,comparison of open-source configuration management software,SUBJECT,configuration management
4279,comparison of open-source configuration management software,SUBJECT,free software lists and comparisons
4280,comparison of open-source configuration management software,SUBJECT,software comparisons
4281,configuration management,SEE_ALSO,infrastructure as code
4282,configuration management,SUBJECT,configuration management
4283,configuration management,SUBJECT,method engineering
4284,configuration management,SUBJECT,version control systems
4285,configuration management,SUBJECT,computer occupations
4286,configuration management,SUBJECT,systems engineering
4287,configuration management,SUBJECT,technical communication
4288,orchestration (computing),SEE_ALSO,infrastructure as code
4289,orchestration (computing),SUBJECT,enterprise application integration
4290,orchestration (computing),SUBJECT,business terms
4291,orchestration (computing),SUBJECT,computing terminology
4292,devops,SEE_ALSO,infrastructure as code
4293,devops,SUBJECT,agile software development
4294,devops,SUBJECT,information technology management
4295,devops,SUBJECT,software development process
4296,devops,SUBJECT,development lifecycle
4297,itu-t y.1731 (page does not exist),CLOSELY_RELATED_TO,"operations, administration and management"
4298,fault management,CLOSELY_RELATED_TO,"operations, administration and management"
4299,fault management,SUBJECT,network management
4300,loopback,CLOSELY_RELATED_TO,"operations, administration and management"
4301,loopback,SUBJECT,communication circuits
4302,loopback,SUBJECT,internet architecture
4303,ieee 802.1ag,CLOSELY_RELATED_TO,"operations, administration and management"
4304,ieee 802.1ab,CLOSELY_RELATED_TO,"operations, administration and management"
4305,provider edge,CLOSELY_RELATED_TO,"operations, administration and management"
4306,provider edge,SUBJECT,mpls networking
4307,provider edge,SUBJECT,routers (computing)
4308,p router,CLOSELY_RELATED_TO,"operations, administration and management"
4309,ethernet in the first mile,CLOSELY_RELATED_TO,"operations, administration and management"
4310,ethernet in the first mile,SUBJECT,bonding protocols
4311,ethernet in the first mile,SUBJECT,data transmission
4312,ethernet in the first mile,SUBJECT,ethernet
4313,ethernet in the first mile,SUBJECT,local loop
4314,ethernet in the first mile,SUBJECT,network access
4315,ethernet in the first mile,SUBJECT,network protocols
4316,ethernet in the first mile,SUBJECT,physical layer protocols
4317,ieee 802.3ah,CLOSELY_RELATED_TO,"operations, administration and management"
4318,itu g.8031 (page does not exist),CLOSELY_RELATED_TO,"operations, administration and management"
4319,synchronous optical networking,CLOSELY_RELATED_TO,"operations, administration and management"
4320,synchronous optical networking,SUBJECT,fiber-optic communications
4321,synchronous optical networking,SUBJECT,synchronous optical networking
4322,synchronous optical networking,SUBJECT,network protocols
4323,carrier ethernet,SEE_ALSO,"operations, administration and management"
4324,fcaps,SEE_ALSO,"operations, administration and management"
4325,fcaps,SUBJECT,network management
4326,ieee 802.1,SEE_ALSO,"operations, administration and management"
4327,ieee 802.1,SUBJECT,1963 establishments in new york
4328,ieee 802.1,SUBJECT,institute of electrical and electronics engineers
4329,ieee 802.1,SUBJECT,"piscataway, new jersey"
4330,ieee 802.1,SUBJECT,organizations based in new york city
4331,international telecommunication union,SEE_ALSO,"operations, administration and management"
4332,metro ethernet forum,SEE_ALSO,"operations, administration and management"
4333,ncomm,SEE_ALSO,"operations, administration and management"
4334,operations support system,SEE_ALSO,"operations, administration and management"
4335,operations support system,SUBJECT,network management
4336,operations support system,SUBJECT,telecommunications systems
4337,provider backbone transport,SEE_ALSO,"operations, administration and management"
4338,industrial revolution,CLOSELY_RELATED_TO,operations management
4339,industrial revolution,SUBJECT,history of technology
4340,industrial revolution,SUBJECT,industrial revolution
4341,industrial revolution,SUBJECT,theories of history
4342,productivity improving technologies (historical),CLOSELY_RELATED_TO,operations management
4343,productivity improving technologies (historical),SUBJECT,industry
4344,productivity improving technologies (historical),SUBJECT,manufacturing
4345,productivity improving technologies (historical),SUBJECT,production and manufacturing
4346,productivity improving technologies (historical),SUBJECT,production economics
4347,productivity improving technologies (historical),SUBJECT,economic growth
4348,business process re-engineering,CLOSELY_RELATED_TO,operations management
4349,michael martin hammer,CLOSELY_RELATED_TO,operations management
4350,muda (japanese term),CLOSELY_RELATED_TO,operations management
4351,muri (japanese term),CLOSELY_RELATED_TO,operations management
4352,mura (japanese term),CLOSELY_RELATED_TO,operations management
4353,the machine that changed the world (book),CLOSELY_RELATED_TO,operations management
4354,lean services,CLOSELY_RELATED_TO,operations management
4355,lean services,SUBJECT,lean manufacturing
4356,lean services,SUBJECT,services management and marketing
4357,six sigma,CLOSELY_RELATED_TO,operations management
4358,six sigma,SUBJECT,1986 introductions
4359,six sigma,SUBJECT,business terms
4360,six sigma,SUBJECT,production and manufacturing
4361,six sigma,SUBJECT,quality management
4362,six sigma,SUBJECT,process management
4363,six sigma,SUBJECT,six sigma
4364,motorola,CLOSELY_RELATED_TO,operations management
4365,motorola,SUBJECT,1928 establishments in illinois
4366,motorola,SUBJECT,2011 disestablishments in illinois
4367,motorola,SUBJECT,"companies based in cook county, illinois"
4368,motorola,SUBJECT,companies formerly listed on the tokyo stock exchange
4369,motorola,SUBJECT,defunct companies based in illinois
4370,motorola,SUBJECT,defunct manufacturing companies of the united states
4371,motorola,SUBJECT,defunct mobile phone manufacturers
4372,motorola,SUBJECT,electronics companies established in 1928
4373,motorola,SUBJECT,electronics companies of the united states
4374,motorola,SUBJECT,manufacturing companies disestablished in 2011
4375,motorola,SUBJECT,manufacturing companies established in 1928
4376,motorola,SUBJECT,motorola
4377,motorola,SUBJECT,national medal of technology recipients
4378,motorola,SUBJECT,"schaumburg, illinois"
4379,motorola,SUBJECT,sysml partners
4380,motorola,SUBJECT,technology companies established in 1928
4381,motorola,SUBJECT,telecommunications companies of the united states
4382,standard deviations,CLOSELY_RELATED_TO,operations management
4383,standard deviations,SUBJECT,statistical deviation and dispersion
4384,standard deviations,SUBJECT,summary statistics
4385,normal distribution,CLOSELY_RELATED_TO,operations management
4386,normal distribution,SUBJECT,conjugate prior distributions
4387,normal distribution,SUBJECT,continuous distributions
4388,normal distribution,SUBJECT,distributions with conjugate priors
4389,normal distribution,SUBJECT,exponential family distributions
4390,normal distribution,SUBJECT,location-scale family probability distributions
4391,normal distribution,SUBJECT,normal distribution
4392,normal distribution,SUBJECT,probability distributions
4393,normal distribution,SUBJECT,stable distributions
4394,jack welch,CLOSELY_RELATED_TO,operations management
4395,general electric,CLOSELY_RELATED_TO,operations management
4396,general electric,SUBJECT,1892 establishments in new york
4397,general electric,SUBJECT,american brands
4398,general electric,SUBJECT,american companies established in 1892
4399,general electric,SUBJECT,"companies based in fairfield county, connecticut"
4400,general electric,SUBJECT,companies in the dow jones industrial average
4401,general electric,SUBJECT,companies listed on the new york stock exchange
4402,general electric,SUBJECT,conglomerate companies of the united states
4403,general electric,SUBJECT,electrical engineering companies
4404,general electric,SUBJECT,electrical wiring and construction supplies manufacturers
4405,general electric,SUBJECT,electronics companies of the united states
4406,general electric,SUBJECT,electronics manufacturing companies established in 1892
4407,general electric,SUBJECT,"fairfield, connecticut"
4408,general electric,SUBJECT,gis companies
4409,general electric,SUBJECT,general electric
4410,general electric,SUBJECT,guitar amplification tubes
4411,general electric,SUBJECT,lighting brands
4412,general electric,SUBJECT,manufacturing companies established in 1892
4413,general electric,SUBJECT,manufacturing companies of the united states
4414,general electric,SUBJECT,marine engine manufacturers
4415,general electric,SUBJECT,military equipment of the united states
4416,general electric,SUBJECT,multinational companies headquartered in the united states
4417,general electric,SUBJECT,photography companies of the united states
4418,general electric,SUBJECT,power companies of the united states
4419,general electric,SUBJECT,power engineering
4420,general electric,SUBJECT,rca
4421,general electric,SUBJECT,rockefeller center
4422,general electric,SUBJECT,"schenectady, new york"
4423,general electric,SUBJECT,superfund sites in washington (state)
4424,general electric,SUBJECT,thomas edison
4425,general electric,SUBJECT,time-sharing companies
4426,dmaic,CLOSELY_RELATED_TO,operations management
4427,dfss,CLOSELY_RELATED_TO,operations management
4428,reconfigurable manufacturing systems,CLOSELY_RELATED_TO,operations management
4429,project production management,CLOSELY_RELATED_TO,operations management
4430,factory physics,CLOSELY_RELATED_TO,operations management
4431,paper,CLOSELY_RELATED_TO,operations management
4432,paper,SUBJECT,paper art
4433,paper,SUBJECT,art materials
4434,paper,SUBJECT,chinese inventions
4435,paper,SUBJECT,materials
4436,paper,SUBJECT,packaging materials
4437,paper,SUBJECT,paper
4438,paper,SUBJECT,papermaking
4439,paper,SUBJECT,printing materials
4440,paper,SUBJECT,stationery
4441,paper,SUBJECT,writing media
4442,cement,CLOSELY_RELATED_TO,operations management
4443,cement,SUBJECT,building materials
4444,cement,SUBJECT,cement
4445,cement,SUBJECT,concrete
4446,nylon,CLOSELY_RELATED_TO,operations management
4447,nylon,SUBJECT,1935 introductions
4448,nylon,SUBJECT,american inventions
4449,nylon,SUBJECT,commodity chemicals
4450,nylon,SUBJECT,dielectrics
4451,nylon,SUBJECT,dupont
4452,nylon,SUBJECT,plastics
4453,nylon,SUBJECT,polyamides
4454,nylon,SUBJECT,synthetic fibers
4455,petroleum products,CLOSELY_RELATED_TO,operations management
4456,petroleum products,SUBJECT,petroleum products
4457,manufacturing,CLOSELY_RELATED_TO,operations management
4458,manufacturing,SUBJECT,industry
4459,manufacturing,SUBJECT,manufacturing
4460,assembly line,CLOSELY_RELATED_TO,operations management
4461,assembly line,SUBJECT,american inventions
4462,assembly line,SUBJECT,articles containing video clips
4463,assembly line,SUBJECT,culture of detroit
4464,assembly line,SUBJECT,history of science and technology in the united states
4465,assembly line,SUBJECT,manufacturing
4466,assembly line,SUBJECT,manufacturing buildings and structures
4467,assembly line,SUBJECT,mass production
4468,job shops,CLOSELY_RELATED_TO,operations management
4469,job shops,SUBJECT,manufacturing
4470,job shops,SUBJECT,production and manufacturing
4471,manufacturing cells,CLOSELY_RELATED_TO,operations management
4472,manufacturing cells,SUBJECT,lean manufacturing
4473,manufacturing cells,SUBJECT,production and manufacturing
4474,flexible manufacturing systems,CLOSELY_RELATED_TO,operations management
4475,flexible manufacturing systems,SUBJECT,manufacturing
4476,transfer lines,CLOSELY_RELATED_TO,operations management
4477,transfer lines,SUBJECT,manufacturing
4478,transfer lines,SUBJECT,production and manufacturing
4479,fixed position,CLOSELY_RELATED_TO,operations management
4480,fixed position,SUBJECT,manufacturing
4481,fixed position,SUBJECT,production and manufacturing
4482,assembly lines,CLOSELY_RELATED_TO,operations management
4483,assembly lines,SUBJECT,american inventions
4484,assembly lines,SUBJECT,articles containing video clips
4485,assembly lines,SUBJECT,culture of detroit
4486,assembly lines,SUBJECT,history of science and technology in the united states
4487,assembly lines,SUBJECT,manufacturing
4488,assembly lines,SUBJECT,manufacturing buildings and structures
4489,assembly lines,SUBJECT,mass production
4490,assembly shops (page does not exist),CLOSELY_RELATED_TO,operations management
4491,linear programming,CLOSELY_RELATED_TO,operations management
4492,linear programming,SUBJECT,convex optimization
4493,linear programming,SUBJECT,geometric algorithms
4494,linear programming,SUBJECT,linear programming
4495,linear programming,SUBJECT,p-complete problems
4496,linear programming,SUBJECT,operations research
4497,integer programming,CLOSELY_RELATED_TO,operations management
4498,integer programming,SUBJECT,combinatorial optimization
4499,integer programming,SUBJECT,operations research
4500,heuristic,CLOSELY_RELATED_TO,operations management
4501,heuristic,SUBJECT,heuristics
4502,heuristic,SUBJECT,problem solving methods
4503,heijunka,CLOSELY_RELATED_TO,operations management
4504,heijunka,SUBJECT,lean manufacturing
4505,heijunka,SUBJECT,commercial item transport and distribution
4506,heijunka,SUBJECT,japanese business terms
4507,heijunka,SUBJECT,management
4508,heijunka,SUBJECT,manufacturing
4509,heijunka,SUBJECT,production and manufacturing
4510,heijunka,SUBJECT,inventory
4511,heijunka,SUBJECT,process management
4512,master production schedule,CLOSELY_RELATED_TO,operations management
4513,master production schedule,SUBJECT,business terms
4514,master production schedule,SUBJECT,computer-aided engineering
4515,master production schedule,SUBJECT,enterprise resource planning terminology
4516,master production schedule,SUBJECT,information technology management
4517,master production schedule,SUBJECT,management
4518,master production schedule,SUBJECT,manufacturing
4519,master production schedule,SUBJECT,production and manufacturing
4520,master production schedule,SUBJECT,supply chain management terms
4521,master production schedule,SUBJECT,production and organizations
4522,final assembly schedule,CLOSELY_RELATED_TO,operations management
4523,final assembly schedule,SUBJECT,business terms
4524,final assembly schedule,SUBJECT,computer-aided engineering
4525,final assembly schedule,SUBJECT,enterprise resource planning terminology
4526,final assembly schedule,SUBJECT,information technology management
4527,final assembly schedule,SUBJECT,management
4528,final assembly schedule,SUBJECT,manufacturing
4529,final assembly schedule,SUBJECT,production and manufacturing
4530,final assembly schedule,SUBJECT,supply chain management terms
4531,expected value,CLOSELY_RELATED_TO,operations management
4532,expected value,SUBJECT,gambling terminology
4533,expected value,SUBJECT,theory of probability distributions
4534,throughput (business),CLOSELY_RELATED_TO,operations management
4535,throughput (business),SUBJECT,business terms
4536,throughput (business),SUBJECT,management
4537,throughput (business),SUBJECT,manufacturing
4538,throughput (business),SUBJECT,production economics
4539,throughput (business),SUBJECT,supply chain management terms
4540,throughput (business),SUBJECT,process management
4541,takt time,CLOSELY_RELATED_TO,operations management
4542,takt time,SUBJECT,lean manufacturing
4543,takt time,SUBJECT,industry
4544,takt time,SUBJECT,modes of production
4545,takt time,SUBJECT,quality control
4546,mixed model production (page does not exist),CLOSELY_RELATED_TO,operations management
4547,heijunka box,CLOSELY_RELATED_TO,operations management
4548,heijunka box,SUBJECT,lean manufacturing
4549,heijunka box,SUBJECT,commercial item transport and distribution
4550,heijunka box,SUBJECT,japanese business terms
4551,heijunka box,SUBJECT,management
4552,heijunka box,SUBJECT,manufacturing
4553,heijunka box,SUBJECT,production and manufacturing
4554,heijunka box,SUBJECT,inventory
4555,heijunka box,SUBJECT,process management
4556,setup cost,CLOSELY_RELATED_TO,operations management
4557,setup cost,SUBJECT,production and manufacturing
4558,cross-training (business),CLOSELY_RELATED_TO,operations management
4559,process layout,CLOSELY_RELATED_TO,operations management
4560,process layout,SUBJECT,industrial engineering
4561,process layout,SUBJECT,production and manufacturing
4562,kendall's notation,CLOSELY_RELATED_TO,operations management
4563,kendall's notation,SUBJECT,mathematical notation
4564,kendall's notation,SUBJECT,single queueing nodes
4565,single-minute exchange of die,CLOSELY_RELATED_TO,operations management
4566,single-minute exchange of die,SUBJECT,lean manufacturing
4567,single-minute exchange of die,SUBJECT,manufacturing
4568,single-minute exchange of die,SUBJECT,production and manufacturing
4569,value stream mapping,CLOSELY_RELATED_TO,operations management
4570,value stream mapping,SUBJECT,lean manufacturing
4571,value stream mapping,SUBJECT,business terms
4572,value stream mapping,SUBJECT,process management
4573,production flow analysis,CLOSELY_RELATED_TO,operations management
4574,production flow analysis,SUBJECT,management
4575,manufacturing cells,CLOSELY_RELATED_TO,operations management
4576,manufacturing cells,SUBJECT,lean manufacturing
4577,manufacturing cells,SUBJECT,production and manufacturing
4578,scheduling (production processes),CLOSELY_RELATED_TO,operations management
4579,scheduling (production processes),SUBJECT,planning
4580,scheduling (production processes),SUBJECT,business terms
4581,scheduling (production processes),SUBJECT,enterprise resource planning terminology
4582,scheduling (production processes),SUBJECT,information technology management
4583,scheduling (production processes),SUBJECT,management
4584,scheduling (production processes),SUBJECT,manufacturing
4585,scheduling (production processes),SUBJECT,production economics
4586,scheduling (production processes),SUBJECT,production and manufacturing software
4587,multi-process handling (page does not exist),CLOSELY_RELATED_TO,operations management
4588,poka-yoke,CLOSELY_RELATED_TO,operations management
4589,poka-yoke,SUBJECT,lean manufacturing
4590,poka-yoke,SUBJECT,japanese business terms
4591,5s (methodology),CLOSELY_RELATED_TO,operations management
4592,backflush accounting,CLOSELY_RELATED_TO,operations management
4593,backflush accounting,SUBJECT,management accounting
4594,backflush accounting,SUBJECT,enterprise resource planning terminology
4595,operations management for services,CLOSELY_RELATED_TO,operations management
4596,check sheet,CLOSELY_RELATED_TO,operations management
4597,check sheet,SUBJECT,infographics
4598,check sheet,SUBJECT,quality control tools
4599,pareto chart,CLOSELY_RELATED_TO,operations management
4600,pareto chart,SUBJECT,product management
4601,pareto chart,SUBJECT,quality
4602,pareto chart,SUBJECT,quality control tools
4603,pareto chart,SUBJECT,statistical charts and diagrams
4604,pareto chart,SUBJECT,categorical data
4605,ishikawa diagrams,CLOSELY_RELATED_TO,operations management
4606,ishikawa diagrams,SUBJECT,causal diagrams
4607,ishikawa diagrams,SUBJECT,causality
4608,ishikawa diagrams,SUBJECT,knowledge representation
4609,ishikawa diagrams,SUBJECT,quality control tools
4610,control charts,CLOSELY_RELATED_TO,operations management
4611,control charts,SUBJECT,product management
4612,control charts,SUBJECT,quality
4613,control charts,SUBJECT,quality control tools
4614,control charts,SUBJECT,statistical charts and diagrams
4615,control charts,SUBJECT,change detection
4616,histogram,CLOSELY_RELATED_TO,operations management
4617,histogram,SUBJECT,estimation of densities
4618,histogram,SUBJECT,nonparametric statistics
4619,histogram,SUBJECT,quality control tools
4620,histogram,SUBJECT,statistical charts and diagrams
4621,histogram,SUBJECT,statistics articles needing expert attention
4622,scatter diagram,CLOSELY_RELATED_TO,operations management
4623,scatter diagram,SUBJECT,quality control tools
4624,scatter diagram,SUBJECT,statistical charts and diagrams
4625,stratified sampling,CLOSELY_RELATED_TO,operations management
4626,stratified sampling,SUBJECT,sampling (statistics)
4627,stratified sampling,SUBJECT,sampling techniques
4628,stratified sampling,SUBJECT,variance reduction
4629,apics the association for operations management,CLOSELY_RELATED_TO,operations management
4630,european operations management association,CLOSELY_RELATED_TO,operations management
4631,international journal of operations & production management,CLOSELY_RELATED_TO,operations management
4632,production and operations management,CLOSELY_RELATED_TO,operations management
4633,institute for operations research and the management sciences,CLOSELY_RELATED_TO,operations management
4634,manufacturing & service operations management,CLOSELY_RELATED_TO,operations management
4635,"association of technology, management, and applied engineering",CLOSELY_RELATED_TO,operations management
4636,management science (journal),CLOSELY_RELATED_TO,operations management
4637,manufacturing & service operations management,CLOSELY_RELATED_TO,operations management
4638,international journal of operations & production management,CLOSELY_RELATED_TO,operations management
4639,production and operations management,CLOSELY_RELATED_TO,operations management
4640,transportation research - part e (page does not exist),CLOSELY_RELATED_TO,operations management
4641,apics,SEE_ALSO,operations management
4642,benchmarking,SEE_ALSO,operations management
4643,benchmarking,SUBJECT,classification systems
4644,benchmarking,SUBJECT,strategic management
4645,business process management,SEE_ALSO,operations management
4646,business process management,SUBJECT,information technology management
4647,business process management,SUBJECT,business process management
4648,business process mapping,SEE_ALSO,operations management
4649,business process mapping,SUBJECT,business process
4650,business process mapping,SUBJECT,management
4651,cause-and-effect analysis,SEE_ALSO,operations management
4652,change management,SEE_ALSO,operations management
4653,change management,SUBJECT,change management
4654,failure mode and effects analysis,SEE_ALSO,operations management
4655,failure mode and effects analysis,SUBJECT,reliability engineering
4656,failure mode and effects analysis,SUBJECT,systems analysis
4657,failure mode and effects analysis,SUBJECT,lean manufacturing
4658,failure mode and effects analysis,SUBJECT,japanese business terms
4659,failure mode and effects analysis,SUBJECT,quality
4660,failure mode and effects analysis,SUBJECT,reliability analysis
4661,industrial technology,SEE_ALSO,operations management
4662,industrial technology,SUBJECT,technology by type
4663,industrial technology,SUBJECT,education by subject
4664,inventory management software,SEE_ALSO,operations management
4665,inventory management software,SUBJECT,logistics
4666,inventory management software,SUBJECT,distribution (business)
4667,inventory management software,SUBJECT,manufacturing
4668,inventory management software,SUBJECT,supply chain management
4669,inventory management software,SUBJECT,inventory
4670,national institute of industrial engineering,SEE_ALSO,operations management
4671,national institute of industrial engineering,SUBJECT,educational institutions established in 1963
4672,national institute of industrial engineering,SUBJECT,universities and colleges in mumbai
4673,national institute of industrial engineering,SUBJECT,business schools in maharashtra
4674,national institute of industrial engineering,SUBJECT,1963 establishments in india
4675,performance metrics,SEE_ALSO,operations management
4676,performance metrics,SUBJECT,business terms
4677,project management,SEE_ALSO,operations management
4678,project management,SUBJECT,ieee standards
4679,project management,SUBJECT,iso/iec standards
4680,project management,SUBJECT,management
4681,project management,SUBJECT,project management
4682,project production management,SEE_ALSO,operations management
4683,requirements engineering,SEE_ALSO,operations management
4684,requirements engineering,SUBJECT,ieee standards
4685,requirements engineering,SUBJECT,iso/iec standards
4686,requirements engineering,SUBJECT,systems engineering
4687,requirements engineering,SUBJECT,software requirements
4688,root cause analysis,SEE_ALSO,operations management
4689,root cause analysis,SUBJECT,quality
4690,silver–meal heuristic,SEE_ALSO,operations management
4691,work breakdown structure,SEE_ALSO,operations management
4692,work breakdown structure,SUBJECT,business process modelling
4693,work breakdown structure,SUBJECT,management
4694,work breakdown structure,SUBJECT,operations research
4695,work breakdown structure,SUBJECT,production and manufacturing
4696,work breakdown structure,SUBJECT,project management
4697,work breakdown structure,SUBJECT,systems engineering
4698,fault tolerant system,CLOSELY_RELATED_TO,reliability engineering
4699,fault tolerant system,SUBJECT,computer systems
4700,fault tolerant system,SUBJECT,raid
4701,fault tolerant system,SUBJECT,reliability engineering
4702,fault tolerant system,SUBJECT,control engineering
4703,fault tolerant system,SUBJECT,fault tolerance
4704,fault tolerant system,SUBJECT,software
4705,fault tolerant system,SUBJECT,software quality
4706,fault tolerant system,SUBJECT,systems engineering
4707,preventive maintenance,CLOSELY_RELATED_TO,reliability engineering
4708,preventive maintenance,SUBJECT,maintenance
4709,spare part,CLOSELY_RELATED_TO,reliability engineering
4710,spare part,SUBJECT,costs
4711,spare part,SUBJECT,supply chain management terms
4712,spare part,SUBJECT,systems engineering
4713,spare part,SUBJECT,inventory
4714,"failure reporting, analysis, and corrective action system",CLOSELY_RELATED_TO,reliability engineering
4715,chaos engineering,CLOSELY_RELATED_TO,reliability engineering
4716,tribology,CLOSELY_RELATED_TO,reliability engineering
4717,tribology,SUBJECT,friction
4718,tribology,SUBJECT,materials science
4719,tribology,SUBJECT,mechanical engineering
4720,tribology,SUBJECT,metallurgy
4721,tribology,SUBJECT,tribology
4722,tribology,SUBJECT,engineering mechanics
4723,tribology,SUBJECT,materials degradation
4724,stress (mechanics),CLOSELY_RELATED_TO,reliability engineering
4725,stress (mechanics),SUBJECT,solid mechanics
4726,stress (mechanics),SUBJECT,tensors
4727,fracture mechanics,CLOSELY_RELATED_TO,reliability engineering
4728,fracture mechanics,SUBJECT,glass physics
4729,fracture mechanics,SUBJECT,fracture mechanics
4730,fatigue (material),CLOSELY_RELATED_TO,reliability engineering
4731,fatigue (material),SUBJECT,solid mechanics
4732,fatigue (material),SUBJECT,mechanical failure modes
4733,fatigue (material),SUBJECT,fracture mechanics
4734,fatigue (material),SUBJECT,materials degradation
4735,thermal engineering,CLOSELY_RELATED_TO,reliability engineering
4736,thermal engineering,SUBJECT,mechanical engineering
4737,fluid mechanics,CLOSELY_RELATED_TO,reliability engineering
4738,fluid mechanics,SUBJECT,civil engineering
4739,fluid mechanics,SUBJECT,fluid mechanics
4740,electrical engineering,CLOSELY_RELATED_TO,reliability engineering
4741,electrical engineering,SUBJECT,computer engineering
4742,electrical engineering,SUBJECT,electrical engineering
4743,electrical engineering,SUBJECT,electronic engineering
4744,electrical engineering,SUBJECT,engineering disciplines
4745,chemical engineering,CLOSELY_RELATED_TO,reliability engineering
4746,chemical engineering,SUBJECT,chemical engineering
4747,chemical engineering,SUBJECT,engineering disciplines
4748,chemical engineering,SUBJECT,process engineering
4749,corrosion,CLOSELY_RELATED_TO,reliability engineering
4750,corrosion,SUBJECT,corrosion
4751,corrosion,SUBJECT,glass chemistry
4752,material science,CLOSELY_RELATED_TO,reliability engineering
4753,material science,SUBJECT,building engineering
4754,material science,SUBJECT,materials science
4755,requirement,CLOSELY_RELATED_TO,reliability engineering
4756,requirement,SUBJECT,software requirements
4757,physics of failure,CLOSELY_RELATED_TO,reliability engineering
4758,physics of failure,SUBJECT,articles created via the article wizard
4759,physics of failure,SUBJECT,mechanical failure
4760,built-in test,CLOSELY_RELATED_TO,reliability engineering
4761,failure mode and effects analysis,CLOSELY_RELATED_TO,reliability engineering
4762,failure mode and effects analysis,SUBJECT,reliability engineering
4763,failure mode and effects analysis,SUBJECT,systems analysis
4764,failure mode and effects analysis,SUBJECT,lean manufacturing
4765,failure mode and effects analysis,SUBJECT,japanese business terms
4766,failure mode and effects analysis,SUBJECT,quality
4767,failure mode and effects analysis,SUBJECT,reliability analysis
4768,hazard analysis,CLOSELY_RELATED_TO,reliability engineering
4769,hazard analysis,SUBJECT,reliability engineering
4770,hazard analysis,SUBJECT,safety engineering
4771,hazard analysis,SUBJECT,process safety
4772,hazard analysis,SUBJECT,avionics
4773,hazard analysis,SUBJECT,electrical engineering
4774,hazard analysis,SUBJECT,occupational safety and health
4775,hazard analysis,SUBJECT,software quality
4776,hazard analysis,SUBJECT,hazard analysis
4777,fault tree analysis,CLOSELY_RELATED_TO,reliability engineering
4778,fault tree analysis,SUBJECT,reliability engineering
4779,fault tree analysis,SUBJECT,safety engineering
4780,fault tree analysis,SUBJECT,quality
4781,fault tree analysis,SUBJECT,risk analysis
4782,fault tree analysis,SUBJECT,systems engineering
4783,fault tree analysis,SUBJECT,business software for windows
4784,root cause analysis,CLOSELY_RELATED_TO,reliability engineering
4785,root cause analysis,SUBJECT,quality
4786,design of experiments,CLOSELY_RELATED_TO,reliability engineering
4787,design of experiments,SUBJECT,design of experiments
4788,design of experiments,SUBJECT,engineering statistics
4789,design of experiments,SUBJECT,experiments
4790,design of experiments,SUBJECT,industrial engineering
4791,design of experiments,SUBJECT,quality
